video_id,title,channel_title,category,publish_time,views,likes,comment_count,tags
vid_4764,Video Title 4764,MrBeast,Travel & Events,2023-10-28,4098098,141897.0,15330.0,"tutorial,cricket,vlog"
vid_4765,Video Title 4765,StudyIQ Education,Comedy,2023-12-05,1599712,,3235.0,"vlog,cricket,funny"
vid_4766,Video Title 4766,Star Sports,Sports,2023-01-05,7813493,497646.0,4506.0,"tutorial,funny,cricket"
vid_4767,Video Title 4767,NDTV,Travel & Events,2023-05-30,200786,460517.0,8279.0,"trending,music,vlog"
vid_4768,Video Title 4768,Sony Music India,Entertainment,2023-07-01,4497066,123766.0,10755.0,"music,cricket,shorts"
vid_4769,Video Title 4769,BB Ki Vines,People & Blogs,2023-03-04,3339291,31978.0,5742.0,"funny,vlog,music"
vid_4770,Video Title 4770,Aaj Tak,Science & Technology,2023-12-12,6862795,206446.0,13061.0,"vlog,funny,music"
vid_4771,Video Title 4771,Ashish Chanchlani Vines,Entertainment,2023-08-08,7091072,,756.0,"vlog,cricket,tutorial"
vid_4772,Video Title 4772,Sony Music India,Science & Technology,2023-01-06,3892291,109484.0,2316.0,"vlog,tutorial,cricket"
vid_4773,Video Title 4773,T-Series,Sports,2023-05-12,6326422,186655.0,14782.0,"shorts,vlog,tutorial"
vid_4774,Video Title 4774,StudyIQ Education,Sports,2023-06-17,5347449,182596.0,13764.0,"trending,music,vlog"
vid_4775,Video Title 4775,Technical Guruji,People & Blogs,2023-02-28,7032227,3280.0,6827.0,"music,cricket,shorts"
vid_4776,Video Title 4776,Ashish Chanchlani Vines,Science & Technology,2023-04-23,5097217,403335.0,12359.0,"trending,cricket,tutorial"
vid_4777,Video Title 4777,Star Sports,Comedy,2023-07-11,969230,123508.0,1109.0,"music,vlog,trending"
vid_4778,Video Title 4778,Sony Music India,News & Politics,2023-08-04,2604133,344664.0,12873.0,"funny,trending,tutorial"
vid_4779,Video Title 4779,Technical Guruji,People & Blogs,2023-02-25,9390142,,7215.0,"music,funny,cricket"
vid_4780,Video Title 4780,Aaj Tak,Education,2023-07-10,1890148,271752.0,14134.0,"tutorial,music,cricket"
vid_4781,Video Title 4781,NDTV,Music,2023-08-08,5066503,360185.0,15069.0,"music,trending,vlog"
vid_4782,Video Title 4782,T-Series,Education,2023-04-13,4152717,428166.0,10224.0,"trending,shorts,tutorial"
vid_4783,Video Title 4783,T-Series,News & Politics,2023-11-24,6184712,307259.0,6616.0,"music,funny,trending"
vid_4784,Video Title 4784,Aaj Tak,Music,2023-07-23,3533203,192351.0,17025.0,"trending,cricket,tutorial"
vid_4785,Video Title 4785,Aaj Tak,Travel & Events,2023-04-30,2129468,198750.0,3624.0,"trending,music,shorts"
vid_4786,Video Title 4786,StudyIQ Education,News & Politics,2023-09-02,1364761,124113.0,667.0,"vlog,music,funny"
vid_4787,Video Title 4787,Technical Guruji,Entertainment,2023-10-04,454434,499031.0,19650.0,"vlog,funny,music"
vid_4788,Video Title 4788,NDTV,Gaming,2023-01-29,1068168,54345.0,7009.0,"vlog,trending,tutorial"
vid_4789,Video Title 4789,T-Series,Travel & Events,2023-05-11,4033509,4336.0,1955.0,"funny,vlog,cricket"
vid_4790,Video Title 4790,T-Series,Gaming,2023-07-13,7941123,271587.0,,"tutorial,trending,funny"
vid_4791,Video Title 4791,StudyIQ Education,Education,2023-07-26,2458624,261779.0,14933.0,"cricket,tutorial,vlog"
vid_4792,Video Title 4792,T-Series,Education,2023-04-11,188702,64290.0,9307.0,"trending,shorts,vlog"
vid_4793,Video Title 4793,Aaj Tak,Music,2023-03-15,1571200,327229.0,872.0,"tutorial,cricket,music"
vid_4794,Video Title 4794,Technical Guruji,Music,2023-07-24,9398007,194680.0,10319.0,"vlog,shorts,trending"
vid_4795,Video Title 4795,Star Sports,Travel & Events,2023-07-09,6448041,425946.0,19420.0,"music,tutorial,funny"
vid_4796,Video Title 4796,NDTV,Gaming,2023-09-12,233242,4679.0,6122.0,"music,funny,tutorial"
vid_4797,Video Title 4797,Technical Guruji,News & Politics,2023-04-03,187743,93713.0,17605.0,"tutorial,vlog,funny"
vid_4798,Video Title 4798,Sony Music India,Gaming,2023-08-25,1783793,294945.0,186.0,"music,shorts,trending"
vid_4799,Video Title 4799,NDTV,Science & Technology,2023-11-29,1342838,266253.0,1563.0,"funny,cricket,music"
vid_4800,Video Title 4800,MrBeast,Sports,2023-03-31,4809106,2032.0,1735.0,"tutorial,shorts,cricket"
vid_4801,Video Title 4801,StudyIQ Education,Music,2023-11-13,3068001,333747.0,,"shorts,funny,tutorial"
vid_4802,Video Title 4802,Star Sports,News & Politics,2023-11-14,9135851,277599.0,18600.0,"funny,cricket,tutorial"
vid_4803,Video Title 4803,BB Ki Vines,Science & Technology,2023-02-15,7158944,204013.0,12560.0,"shorts,trending,music"
vid_4804,Video Title 4804,Aaj Tak,Music,2023-07-04,865559,8617.0,14655.0,"music,trending,tutorial"
vid_4805,Video Title 4805,T-Series,Entertainment,2023-01-10,1969762,254650.0,6219.0,"music,tutorial,funny"
vid_4806,Video Title 4806,Aaj Tak,Gaming,2023-11-28,2222761,122593.0,15022.0,"shorts,funny,vlog"
vid_4807,Video Title 4807,Technical Guruji,People & Blogs,2023-05-23,6713389,352748.0,11061.0,"shorts,funny,vlog"
vid_4808,Video Title 4808,Aaj Tak,News & Politics,2023-10-12,1420284,,,"trending,funny,tutorial"
vid_4809,Video Title 4809,BB Ki Vines,Science & Technology,2023-01-18,7915349,131670.0,12985.0,"funny,shorts,vlog"
vid_4810,Video Title 4810,StudyIQ Education,Sports,2023-12-30,7799318,304780.0,10649.0,"funny,cricket,music"
vid_4811,Video Title 4811,StudyIQ Education,Sports,2023-03-03,7542755,489332.0,20.0,"shorts,music,tutorial"
vid_4812,Video Title 4812,Star Sports,Gaming,2023-09-25,2539864,423053.0,11664.0,"music,shorts,trending"
vid_4813,Video Title 4813,BB Ki Vines,Gaming,2023-12-11,5252733,485806.0,4379.0,"tutorial,vlog,music"
vid_4814,Video Title 4814,T-Series,Entertainment,2023-11-12,977623,,5541.0,"tutorial,funny,trending"
vid_4815,Video Title 4815,Technical Guruji,News & Politics,2023-12-30,9887973,443792.0,9788.0,"funny,cricket,shorts"
vid_4816,Video Title 4816,Technical Guruji,Travel & Events,2023-10-23,6513422,345931.0,12130.0,"tutorial,trending,vlog"
vid_4817,Video Title 4817,Technical Guruji,Comedy,2023-05-14,5282757,3299.0,13524.0,"cricket,music,vlog"
vid_4818,Video Title 4818,MrBeast,Travel & Events,2023-08-19,2183874,265778.0,13397.0,"music,trending,vlog"
vid_4819,Video Title 4819,StudyIQ Education,News & Politics,2023-12-17,9673071,493086.0,,"funny,shorts,trending"
vid_4820,Video Title 4820,Star Sports,Travel & Events,2023-07-14,4209707,334288.0,14638.0,"music,trending,shorts"
vid_4821,Video Title 4821,Star Sports,Comedy,2023-01-27,6920317,490000.0,2247.0,"shorts,trending,funny"
vid_4822,Video Title 4822,Aaj Tak,Music,2023-04-18,2524769,467572.0,1124.0,"vlog,funny,tutorial"
vid_4823,Video Title 4823,StudyIQ Education,Travel & Events,2023-04-15,7575835,254260.0,9094.0,"music,cricket,shorts"
vid_4824,Video Title 4824,BB Ki Vines,Travel & Events,2023-04-01,8950396,64875.0,18613.0,"trending,shorts,funny"
vid_4825,Video Title 4825,StudyIQ Education,News & Politics,2023-03-24,5538813,77729.0,147.0,"music,trending,tutorial"
vid_4826,Video Title 4826,Ashish Chanchlani Vines,Sports,2023-09-03,6652029,372623.0,13963.0,"vlog,funny,trending"
vid_4827,Video Title 4827,Sony Music India,Science & Technology,2023-10-02,2737308,228234.0,1159.0,"shorts,tutorial,cricket"
vid_4828,Video Title 4828,Sony Music India,Science & Technology,2023-11-12,1055997,434854.0,14567.0,"music,trending,shorts"
vid_4829,Video Title 4829,Star Sports,Gaming,2023-04-22,4015039,194464.0,9476.0,"cricket,shorts,vlog"
vid_4830,Video Title 4830,BB Ki Vines,Travel & Events,2023-11-13,5392268,337138.0,13582.0,"funny,trending,vlog"
vid_4831,Video Title 4831,NDTV,Science & Technology,2023-06-02,9797587,248640.0,18757.0,"music,vlog,tutorial"
vid_4832,Video Title 4832,StudyIQ Education,Entertainment,2023-05-29,666658,213037.0,15446.0,"vlog,shorts,funny"
vid_4833,Video Title 4833,MrBeast,Education,2023-09-25,9812899,464673.0,18858.0,"funny,vlog,cricket"
vid_4834,Video Title 4834,Aaj Tak,Entertainment,2023-05-30,8352006,365303.0,4027.0,"music,vlog,trending"
vid_4835,Video Title 4835,Aaj Tak,Music,2023-05-17,8202609,347031.0,15139.0,"vlog,tutorial,cricket"
vid_4836,Video Title 4836,BB Ki Vines,,2023-09-05,8204254,186069.0,5585.0,"music,trending,vlog"
vid_4837,Video Title 4837,T-Series,Gaming,2023-01-14,4286453,393766.0,5075.0,"tutorial,music,shorts"
vid_4838,Video Title 4838,BB Ki Vines,Music,2023-11-05,8731375,407048.0,3555.0,"cricket,music,vlog"
vid_4839,Video Title 4839,Sony Music India,People & Blogs,2023-06-18,1206243,268191.0,10415.0,"tutorial,vlog,cricket"
vid_4840,Video Title 4840,Sony Music India,News & Politics,2023-04-21,5711819,383441.0,4380.0,"music,funny,vlog"
vid_4841,Video Title 4841,Technical Guruji,Sports,2023-02-02,8682179,422838.0,17846.0,"funny,shorts,trending"
vid_4842,Video Title 4842,MrBeast,News & Politics,2023-12-14,3147553,424412.0,3839.0,"cricket,funny,tutorial"
vid_4843,Video Title 4843,BB Ki Vines,Entertainment,2023-04-29,9903954,463245.0,337.0,"tutorial,funny,vlog"
vid_4844,Video Title 4844,Technical Guruji,Comedy,2023-10-16,7877643,447645.0,10015.0,"funny,tutorial,cricket"
vid_4845,Video Title 4845,T-Series,Education,2023-12-16,3506435,409690.0,1328.0,"funny,shorts,tutorial"
vid_4846,Video Title 4846,Technical Guruji,Education,2023-10-09,8845668,424996.0,12570.0,"music,vlog,cricket"
vid_4847,Video Title 4847,Sony Music India,Entertainment,2023-11-08,6026622,109732.0,9413.0,"music,funny,cricket"
vid_4848,Video Title 4848,MrBeast,News & Politics,2023-01-15,6067069,484732.0,4746.0,"cricket,funny,trending"
vid_4849,Video Title 4849,Ashish Chanchlani Vines,Music,2023-01-31,4174183,440063.0,11669.0,"funny,vlog,shorts"
vid_4850,Video Title 4850,MrBeast,People & Blogs,2023-03-13,8366154,218644.0,6894.0,"music,trending,funny"
vid_4851,Video Title 4851,BB Ki Vines,Travel & Events,2023-04-02,8789608,324337.0,19953.0,"trending,cricket,funny"
vid_4852,Video Title 4852,Star Sports,Sports,2023-05-11,3737276,211932.0,5993.0,"funny,music,cricket"
vid_4853,Video Title 4853,Ashish Chanchlani Vines,Travel & Events,2023-02-10,7207586,478604.0,19046.0,"tutorial,music,shorts"
vid_4854,Video Title 4854,Aaj Tak,Science & Technology,2023-01-06,4054357,49552.0,3968.0,"music,vlog,shorts"
vid_4855,Video Title 4855,MrBeast,Education,2023-08-06,2475909,330235.0,10848.0,"tutorial,music,vlog"
vid_4856,Video Title 4856,Aaj Tak,News & Politics,2023-06-06,8277281,350769.0,14491.0,"vlog,music,trending"
vid_4857,Video Title 4857,Aaj Tak,Comedy,2023-08-21,4033500,125495.0,16324.0,"trending,funny,tutorial"
vid_4858,Video Title 4858,MrBeast,News & Politics,2023-05-05,1210230,160358.0,15638.0,"vlog,music,trending"
vid_4859,Video Title 4859,StudyIQ Education,Comedy,2023-06-25,921802,445590.0,11073.0,"tutorial,music,shorts"
vid_4860,Video Title 4860,Ashish Chanchlani Vines,Music,2023-11-10,9740656,58300.0,10184.0,"tutorial,shorts,cricket"
vid_4861,Video Title 4861,BB Ki Vines,Gaming,2023-10-16,3613677,350821.0,10392.0,"cricket,funny,shorts"
vid_4862,Video Title 4862,Aaj Tak,Education,2023-07-30,2048723,476287.0,12212.0,"vlog,trending,music"
vid_4863,Video Title 4863,Technical Guruji,Science & Technology,2023-02-26,8258441,339365.0,19972.0,"cricket,vlog,tutorial"
vid_4864,Video Title 4864,T-Series,Science & Technology,2023-04-22,9754495,81585.0,4646.0,"tutorial,shorts,cricket"
vid_4865,Video Title 4865,StudyIQ Education,Sports,2023-08-23,7816920,106917.0,10738.0,"trending,cricket,shorts"
vid_4866,Video Title 4866,NDTV,Science & Technology,2023-06-21,4630390,87494.0,14375.0,"funny,cricket,tutorial"
vid_4867,Video Title 4867,StudyIQ Education,Travel & Events,2023-11-19,4382929,197686.0,3242.0,"shorts,vlog,trending"
vid_4868,Video Title 4868,Technical Guruji,Science & Technology,2023-09-03,4100642,89276.0,9529.0,"trending,funny,music"
vid_4869,Video Title 4869,NDTV,Science & Technology,2023-05-06,5122430,342510.0,16960.0,"trending,cricket,funny"
vid_4870,Video Title 4870,NDTV,Music,2023-07-18,1400052,279204.0,9022.0,"vlog,music,tutorial"
vid_4871,Video Title 4871,Star Sports,Education,2023-05-01,8590424,28643.0,383.0,"music,cricket,shorts"
vid_4872,Video Title 4872,NDTV,People & Blogs,2023-03-20,811356,205059.0,8040.0,"trending,tutorial,vlog"
vid_4873,Video Title 4873,Aaj Tak,Comedy,2023-07-20,5157836,419525.0,9195.0,"tutorial,music,cricket"
vid_4874,Video Title 4874,StudyIQ Education,Entertainment,2023-05-30,4145004,182386.0,9737.0,"cricket,shorts,funny"
vid_4875,Video Title 4875,NDTV,Comedy,2023-03-15,5918986,457654.0,13161.0,"music,funny,vlog"
vid_4876,Video Title 4876,Ashish Chanchlani Vines,Entertainment,2023-03-17,6081149,429401.0,9428.0,"cricket,shorts,trending"
vid_4877,Video Title 4877,Aaj Tak,Gaming,2023-07-18,2873369,80109.0,3017.0,"music,vlog,trending"
vid_4878,Video Title 4878,Sony Music India,Education,2023-12-03,4081001,494572.0,2458.0,"cricket,shorts,tutorial"
vid_4879,Video Title 4879,NDTV,Science & Technology,2023-08-20,9342890,125728.0,6881.0,"music,shorts,funny"
vid_4880,Video Title 4880,T-Series,Music,2023-05-14,3678801,251800.0,2269.0,"funny,cricket,vlog"
vid_4881,Video Title 4881,StudyIQ Education,Science & Technology,2023-01-19,4862563,397601.0,18025.0,"music,trending,funny"
vid_4882,Video Title 4882,Star Sports,Gaming,2023-04-05,4214529,333852.0,5725.0,"vlog,shorts,cricket"
vid_4883,Video Title 4883,T-Series,Entertainment,2023-12-10,5115864,283407.0,16241.0,"trending,funny,music"
vid_4884,Video Title 4884,Star Sports,People & Blogs,2023-02-27,5490232,455460.0,4112.0,"vlog,trending,shorts"
vid_4885,Video Title 4885,StudyIQ Education,Entertainment,2023-08-23,2133292,328139.0,16628.0,"funny,tutorial,trending"
vid_4886,Video Title 4886,BB Ki Vines,Sports,2023-07-15,4629826,372114.0,7171.0,"shorts,funny,music"
vid_4887,Video Title 4887,Star Sports,Comedy,2023-11-07,157105,138948.0,15063.0,"funny,vlog,cricket"
vid_4888,Video Title 4888,NDTV,Entertainment,2023-02-25,7292181,338459.0,9871.0,"funny,trending,tutorial"
vid_4889,Video Title 4889,NDTV,Science & Technology,2023-11-22,2387558,281129.0,19956.0,"shorts,music,vlog"
vid_4890,Video Title 4890,Star Sports,Entertainment,2023-11-08,2045885,178924.0,17859.0,"cricket,vlog,shorts"
vid_4891,Video Title 4891,StudyIQ Education,Travel & Events,2023-08-02,9384444,178458.0,8737.0,"trending,cricket,funny"
vid_4892,Video Title 4892,NDTV,Sports,2023-04-28,8838784,407263.0,4707.0,"tutorial,shorts,funny"
vid_4893,Video Title 4893,Aaj Tak,Science & Technology,2023-01-05,8366158,1313.0,16893.0,"music,trending,vlog"
vid_4894,Video Title 4894,Aaj Tak,Science & Technology,2023-09-04,8564928,101862.0,494.0,"vlog,music,shorts"
vid_4895,Video Title 4895,Ashish Chanchlani Vines,Entertainment,2023-07-04,5982185,230849.0,18025.0,"tutorial,music,funny"
vid_4896,Video Title 4896,BB Ki Vines,People & Blogs,2023-12-01,9402401,489272.0,14878.0,"music,vlog,funny"
vid_4897,Video Title 4897,Technical Guruji,Science & Technology,2023-11-05,9194951,236590.0,16258.0,"shorts,cricket,vlog"
vid_4898,Video Title 4898,Star Sports,Travel & Events,2023-12-15,4513933,360603.0,7758.0,"vlog,funny,music"
vid_4899,Video Title 4899,BB Ki Vines,Entertainment,2023-05-22,719196,7833.0,7489.0,"cricket,tutorial,trending"
vid_4900,Video Title 4900,MrBeast,News & Politics,2023-04-25,5111692,323270.0,12282.0,"cricket,tutorial,funny"
vid_4901,Video Title 4901,Star Sports,Gaming,2023-06-16,9971604,362009.0,4515.0,"music,tutorial,vlog"
vid_4902,Video Title 4902,Technical Guruji,Gaming,2023-06-28,3379352,177749.0,12506.0,"trending,music,vlog"
vid_4903,Video Title 4903,BB Ki Vines,People & Blogs,2023-11-18,5082897,189616.0,15850.0,"tutorial,cricket,shorts"
vid_4904,Video Title 4904,BB Ki Vines,Education,2023-02-17,3127504,302426.0,17350.0,"funny,shorts,music"
vid_4905,Video Title 4905,Technical Guruji,Comedy,2023-04-30,5523494,100069.0,8145.0,"trending,vlog,music"
vid_4906,Video Title 4906,T-Series,Entertainment,2023-11-10,819886,11864.0,5273.0,"shorts,tutorial,cricket"
vid_4907,Video Title 4907,BB Ki Vines,Gaming,2023-09-16,141918,69289.0,12677.0,"funny,cricket,shorts"
vid_4908,Video Title 4908,StudyIQ Education,Music,2023-04-16,4326302,416597.0,4618.0,"vlog,trending,shorts"
vid_4909,Video Title 4909,Sony Music India,,2023-04-27,581451,139442.0,10382.0,"tutorial,trending,shorts"
vid_4910,Video Title 4910,Technical Guruji,Education,2023-12-11,9858684,197433.0,4793.0,"music,trending,tutorial"
vid_4911,Video Title 4911,Ashish Chanchlani Vines,Music,2023-03-23,3554029,183612.0,3902.0,"funny,cricket,music"
vid_4912,Video Title 4912,Aaj Tak,News & Politics,2023-01-05,8846773,443009.0,2041.0,"cricket,shorts,music"
vid_4913,Video Title 4913,Technical Guruji,Science & Technology,2023-03-13,9089763,448053.0,15948.0,"trending,cricket,music"
vid_4914,Video Title 4914,Star Sports,Education,2023-03-05,1113778,455194.0,8791.0,"tutorial,vlog,funny"
vid_4915,Video Title 4915,Aaj Tak,Entertainment,2023-08-05,6791959,63254.0,5083.0,"tutorial,funny,music"
vid_4916,Video Title 4916,Technical Guruji,Travel & Events,2023-05-22,7774285,292462.0,14003.0,"tutorial,vlog,cricket"
vid_4917,Video Title 4917,Aaj Tak,Education,2023-10-26,2528644,139287.0,16119.0,"trending,vlog,funny"
vid_4918,Video Title 4918,NDTV,Comedy,2023-12-09,3297627,467819.0,3155.0,"shorts,tutorial,funny"
vid_4919,Video Title 4919,Technical Guruji,Comedy,2023-02-16,1040025,479526.0,12072.0,"cricket,funny,trending"
vid_4920,Video Title 4920,NDTV,Sports,2023-12-27,1522637,153046.0,11780.0,"vlog,tutorial,shorts"
vid_4921,Video Title 4921,T-Series,News & Politics,2023-04-22,8580395,24123.0,1193.0,"tutorial,funny,music"
vid_4922,Video Title 4922,Ashish Chanchlani Vines,Music,2023-05-18,136264,219429.0,10945.0,"cricket,shorts,vlog"
vid_4923,Video Title 4923,Star Sports,Entertainment,2023-06-06,1152060,309199.0,7676.0,"music,shorts,tutorial"
vid_4924,Video Title 4924,StudyIQ Education,Entertainment,2023-07-24,8157626,152850.0,12102.0,"cricket,music,funny"
vid_4925,Video Title 4925,MrBeast,Entertainment,2023-01-26,5515063,416937.0,19840.0,"funny,shorts,cricket"
vid_4926,Video Title 4926,BB Ki Vines,Gaming,2023-02-14,74506,267065.0,1883.0,"vlog,cricket,funny"
vid_4927,Video Title 4927,Ashish Chanchlani Vines,Science & Technology,2023-10-15,4747034,26766.0,18512.0,"music,vlog,shorts"
vid_4928,Video Title 4928,NDTV,News & Politics,2023-05-09,321348,367530.0,2225.0,"vlog,shorts,cricket"
vid_4929,Video Title 4929,Technical Guruji,Entertainment,2023-11-11,2386243,113537.0,5127.0,"cricket,shorts,music"
vid_4930,Video Title 4930,NDTV,Travel & Events,2023-08-07,2136151,362253.0,2168.0,"vlog,trending,shorts"
vid_4931,Video Title 4931,Star Sports,Comedy,2023-09-09,49634,,12893.0,"funny,cricket,music"
vid_4932,Video Title 4932,Sony Music India,Education,2023-05-24,4097465,89824.0,18330.0,"vlog,music,funny"
vid_4933,Video Title 4933,Ashish Chanchlani Vines,Entertainment,2023-08-11,1206054,165572.0,16287.0,"cricket,tutorial,trending"
vid_4934,Video Title 4934,StudyIQ Education,Comedy,2023-05-22,8373176,288639.0,6982.0,"cricket,trending,tutorial"
vid_4935,Video Title 4935,MrBeast,News & Politics,2023-07-06,6169566,438645.0,13054.0,"music,trending,vlog"
vid_4936,Video Title 4936,Ashish Chanchlani Vines,Education,2023-06-24,256627,312187.0,8629.0,"music,shorts,vlog"
vid_4937,Video Title 4937,Aaj Tak,Entertainment,2023-09-27,459181,350479.0,14725.0,"funny,music,shorts"
vid_4938,Video Title 4938,NDTV,Gaming,2023-05-05,1218133,65653.0,4303.0,"shorts,vlog,trending"
vid_4939,Video Title 4939,Technical Guruji,Gaming,2023-06-29,4468883,345241.0,15055.0,"music,vlog,shorts"
vid_4940,Video Title 4940,Star Sports,Entertainment,2023-01-23,9573287,110568.0,17875.0,"tutorial,cricket,trending"
vid_4941,Video Title 4941,T-Series,Travel & Events,2023-06-17,7885538,38326.0,11107.0,"tutorial,shorts,music"
vid_4942,Video Title 4942,NDTV,People & Blogs,2023-11-24,7654620,128618.0,7153.0,"trending,tutorial,shorts"
vid_4943,Video Title 4943,Aaj Tak,Science & Technology,2023-01-31,1331000,447463.0,15675.0,"tutorial,shorts,trending"
vid_4944,Video Title 4944,Technical Guruji,Science & Technology,2023-10-21,4097475,435638.0,5213.0,"shorts,trending,tutorial"
vid_4945,Video Title 4945,Technical Guruji,Music,2023-01-04,5136124,498786.0,14650.0,"shorts,vlog,tutorial"
vid_4946,Video Title 4946,StudyIQ Education,People & Blogs,2023-10-31,9455551,143850.0,10820.0,"tutorial,shorts,music"
vid_4947,Video Title 4947,Ashish Chanchlani Vines,Sports,2023-02-16,4740251,117517.0,1384.0,"trending,music,tutorial"
vid_4948,Video Title 4948,Ashish Chanchlani Vines,Music,2023-08-21,2985548,224130.0,1327.0,"shorts,music,cricket"
vid_4949,Video Title 4949,MrBeast,Comedy,2023-12-24,7101187,65830.0,11554.0,"vlog,trending,music"
vid_4950,Video Title 4950,Aaj Tak,Education,2023-01-09,3537580,51435.0,1911.0,"vlog,music,trending"
vid_4951,Video Title 4951,MrBeast,Travel & Events,2023-12-06,8205992,276663.0,18628.0,"trending,funny,vlog"
vid_4952,Video Title 4952,Ashish Chanchlani Vines,People & Blogs,2023-02-05,4625225,11307.0,5431.0,"tutorial,shorts,music"
vid_4953,Video Title 4953,BB Ki Vines,People & Blogs,2023-12-26,3021594,211014.0,1483.0,"shorts,cricket,funny"
vid_4954,Video Title 4954,BB Ki Vines,Gaming,2023-08-14,2475312,302932.0,9476.0,"tutorial,trending,vlog"
vid_4955,Video Title 4955,Sony Music India,Music,2023-11-10,7221608,337312.0,5992.0,"trending,shorts,tutorial"
vid_4956,Video Title 4956,MrBeast,Science & Technology,2023-04-04,2631667,362569.0,3325.0,"tutorial,vlog,funny"
vid_4957,Video Title 4957,StudyIQ Education,News & Politics,2023-10-11,8884332,453623.0,10819.0,"vlog,cricket,trending"
vid_4958,Video Title 4958,StudyIQ Education,Comedy,2023-05-03,3522505,437615.0,11107.0,"vlog,music,tutorial"
vid_4959,Video Title 4959,NDTV,Gaming,2023-06-01,6480870,193676.0,5487.0,"cricket,funny,shorts"
vid_4960,Video Title 4960,StudyIQ Education,Comedy,2023-08-21,1070001,396708.0,13034.0,"tutorial,music,shorts"
vid_4961,Video Title 4961,Sony Music India,Travel & Events,2023-07-08,9792091,169158.0,5981.0,"tutorial,funny,vlog"
vid_4962,Video Title 4962,Aaj Tak,Education,2023-04-04,8411626,334129.0,,"funny,vlog,trending"
vid_4963,Video Title 4963,Sony Music India,Travel & Events,2023-10-12,2912544,249084.0,,"shorts,music,funny"
vid_4964,Video Title 4964,Ashish Chanchlani Vines,Entertainment,2023-07-03,4319718,436828.0,6600.0,"trending,vlog,cricket"
vid_4965,Video Title 4965,Sony Music India,Science & Technology,2023-06-15,6544043,89937.0,13818.0,"cricket,funny,shorts"
vid_4966,Video Title 4966,StudyIQ Education,Science & Technology,2023-10-18,1946901,427982.0,12201.0,"shorts,music,trending"
vid_4967,Video Title 4967,MrBeast,Comedy,2023-04-12,7090196,305485.0,18884.0,"funny,shorts,cricket"
vid_4968,Video Title 4968,Sony Music India,Music,2023-08-19,9547732,275093.0,8842.0,"shorts,vlog,music"
vid_4969,Video Title 4969,StudyIQ Education,People & Blogs,2023-11-30,1115147,148367.0,12333.0,"cricket,funny,trending"
vid_4970,Video Title 4970,StudyIQ Education,Travel & Events,2023-10-08,3585533,80801.0,14638.0,"shorts,tutorial,funny"
vid_4971,Video Title 4971,Star Sports,Comedy,2023-03-29,4444830,113778.0,19639.0,"trending,shorts,funny"
vid_4972,Video Title 4972,MrBeast,Music,2023-03-06,6786356,186744.0,5227.0,"trending,vlog,cricket"
vid_4973,Video Title 4973,Sony Music India,Travel & Events,2023-12-27,9712646,462046.0,3894.0,"tutorial,cricket,funny"
vid_4974,Video Title 4974,BB Ki Vines,Sports,2023-01-04,3977161,31365.0,18040.0,"music,trending,shorts"
vid_4975,Video Title 4975,Ashish Chanchlani Vines,Science & Technology,2023-10-05,2892017,286766.0,10542.0,"music,cricket,shorts"
vid_4976,Video Title 4976,Star Sports,Sports,2023-06-01,5446758,455207.0,15872.0,"music,vlog,tutorial"
vid_4977,Video Title 4977,MrBeast,Entertainment,2023-03-29,4253003,109102.0,5951.0,"vlog,cricket,funny"
vid_4978,Video Title 4978,Star Sports,Comedy,2023-01-05,1037810,39515.0,17505.0,"vlog,shorts,funny"
vid_4979,Video Title 4979,Sony Music India,Sports,2023-01-05,6487750,219439.0,3390.0,"shorts,trending,tutorial"
vid_4980,Video Title 4980,Ashish Chanchlani Vines,Education,2023-12-16,2806065,409479.0,17551.0,"trending,vlog,shorts"
vid_4981,Video Title 4981,Technical Guruji,Music,2023-04-26,1338866,391127.0,14831.0,"tutorial,funny,trending"
vid_4982,Video Title 4982,BB Ki Vines,Entertainment,2023-02-19,1560247,231819.0,9694.0,"tutorial,shorts,music"
vid_4983,Video Title 4983,NDTV,Sports,2023-03-25,2448766,338863.0,7254.0,"cricket,funny,shorts"
vid_4984,Video Title 4984,Star Sports,Science & Technology,2023-04-02,1035790,380094.0,13746.0,"cricket,shorts,music"
vid_4985,Video Title 4985,MrBeast,Education,2023-12-13,6759677,460031.0,18330.0,"tutorial,cricket,trending"
vid_4986,Video Title 4986,BB Ki Vines,Comedy,2023-02-03,9537138,435436.0,11369.0,"trending,tutorial,shorts"
vid_4987,Video Title 4987,MrBeast,News & Politics,2023-01-23,6114406,249076.0,18593.0,"shorts,tutorial,music"
vid_4988,Video Title 4988,MrBeast,News & Politics,2023-09-26,6477888,141199.0,4238.0,"funny,cricket,trending"
vid_4989,Video Title 4989,Sony Music India,Gaming,2023-04-15,5106356,277242.0,17929.0,"cricket,tutorial,trending"
vid_4990,Video Title 4990,NDTV,Entertainment,2023-01-07,8859861,257248.0,7361.0,"cricket,tutorial,vlog"
vid_4991,Video Title 4991,BB Ki Vines,Entertainment,2023-11-12,2252141,293623.0,12935.0,"trending,music,vlog"
vid_4992,Video Title 4992,Star Sports,Travel & Events,2023-01-24,2733721,76128.0,12716.0,"trending,cricket,shorts"
vid_4993,Video Title 4993,Ashish Chanchlani Vines,Entertainment,2023-11-25,4007473,265426.0,13292.0,"cricket,shorts,tutorial"
vid_4994,Video Title 4994,Sony Music India,Music,2023-10-09,3355083,387010.0,16472.0,"trending,tutorial,cricket"
